p_partkey,p_brand,p_retailprice,p_partkey_bucket,p_partkey_bucket-p_brand,tpch-2g-parts_rate
393989.0,Brand#45,1957.9696026317881,5.0,5.0-Brand#45,
393541.0,Brand#45,1296.4228370842977,1.0,1.0-Brand#45,
,Brand#45,1949.0614378092068,,nan-Brand#45,
,Brand#45,1946.9393449713107,,nan-Brand#45,
393989.0,Brand#45,1939.3148697518359,5.0,5.0-Brand#45,
,Brand#45,1726.4632538850542,,nan-Brand#45,
393541.0,Brand#45,1292.2630308074297,1.0,1.0-Brand#45,
,Brand#45,1120.0103311203616,,nan-Brand#45,
,Brand#45,1946.0134501315947,,nan-Brand#45,
,Brand#45,1538.1771407163535,,nan-Brand#45,
394085.0,Brand#45,1747.225083333664,5.0,5.0-Brand#45,
394085.0,Brand#45,1722.7802135598367,5.0,5.0-Brand#45,
393669.0,Brand#45,1526.8859304871128,3.0,3.0-Brand#45,
394117.0,Brand#45,1962.849119217429,1.0,1.0-Brand#45,
,Brand#45,1534.1164691262277,,nan-Brand#45,
394117.0,Brand#45,1330.426122375306,1.0,1.0-Brand#45,
,Brand#45,1956.0093181324569,,nan-Brand#45,
393829.0,Brand#45,1535.2713157937021,1.0,1.0-Brand#45,
,Brand#45,1946.528236689254,,nan-Brand#45,
393477.0,Brand#45,1284.3124874465652,3.0,3.0-Brand#45,
394181.0,Brand#45,1321.1445065624353,5.0,5.0-Brand#45,
393765.0,Brand#45,1314.6850461116962,3.0,3.0-Brand#45,
,Brand#45,1120.5631191175112,,nan-Brand#45,
394181.0,Brand#45,1120.0022561009978,5.0,5.0-Brand#45,
,Brand#45,1527.783204141685,,nan-Brand#45,
393925.0,Brand#45,1950.0479562016128,1.0,1.0-Brand#45,
,Brand#45,1294.938604808569,,nan-Brand#45,
394053.0,Brand#45,1741.8909961284953,3.0,3.0-Brand#45,
394053.0,Brand#45,1315.3251497344968,3.0,3.0-Brand#45,
,Brand#45,1938.277946912113,,nan-Brand#45,
,Brand#45,1292.3975564348104,,nan-Brand#45,
,Brand#45,1302.5625377564784,,nan-Brand#45,
394085.0,Brand#45,1739.612727476443,5.0,5.0-Brand#45,
394053.0,Brand#45,1527.2267929690997,3.0,3.0-Brand#45,
,Brand#45,1734.465246164863,,nan-Brand#45,
,Brand#45,1745.9139472531429,,nan-Brand#45,
394213.0,Brand#45,1750.3482832039795,1.0,1.0-Brand#45,
394053.0,Brand#45,1754.1463033293526,3.0,3.0-Brand#45,
394085.0,Brand#45,1948.3286016451416,5.0,5.0-Brand#45,
394181.0,Brand#45,1743.0304073306359,5.0,5.0-Brand#45,
393829.0,Brand#45,1934.9130105411373,1.0,1.0-Brand#45,
394181.0,Brand#45,1951.385038704144,5.0,5.0-Brand#45,
,Brand#45,1123.1565537017552,,nan-Brand#45,
,Brand#45,1125.3250757722228,,nan-Brand#45,
,Brand#45,1291.9035030704533,,nan-Brand#45,
,Brand#45,1290.6682017590672,,nan-Brand#45,
,Brand#45,1524.0153632585977,,nan-Brand#45,
,Brand#45,1945.2756246533456,,nan-Brand#45,
,Brand#45,1529.0529486537455,,nan-Brand#45,
,Brand#45,1530.2162063411579,,nan-Brand#45,
,Brand#45,1737.1823505469893,,nan-Brand#45,
394181.0,Brand#45,1956.4413269014456,5.0,5.0-Brand#45,
394085.0,Brand#45,1937.5350223874543,5.0,5.0-Brand#45,
394181.0,Brand#45,1538.1389914135157,5.0,5.0-Brand#45,
,Brand#45,1529.8069286611005,,nan-Brand#45,
,Brand#45,1980.4950557283996,,nan-Brand#45,
394181.0,Brand#45,1946.127749085823,5.0,5.0-Brand#45,
,Brand#45,1296.9589431778697,,nan-Brand#45,
,Brand#45,1317.974200974571,,nan-Brand#45,
393541.0,Brand#45,1739.822537883768,1.0,1.0-Brand#45,
,Brand#45,1121.7056903551636,,nan-Brand#45,
,Brand#45,1934.368148014682,,nan-Brand#45,
,Brand#45,1956.0086317223634,,nan-Brand#45,
,Brand#45,1538.110066532962,,nan-Brand#45,
,Brand#45,1732.921852627469,,nan-Brand#45,
394053.0,Brand#45,1733.7931631099418,3.0,3.0-Brand#45,
,Brand#45,1537.5867513095388,,nan-Brand#45,
,Brand#45,1298.4021761022914,,nan-Brand#45,
,Brand#45,1952.0389307032588,,nan-Brand#45,
,Brand#45,1958.570407580873,,nan-Brand#45,
,Brand#45,1302.8295205065772,,nan-Brand#45,
394181.0,Brand#45,1535.8447483263778,5.0,5.0-Brand#45,
394181.0,Brand#51,1743.617262753002,5.0,5.0-Brand#51,
395205.0,Brand#51,1728.4628610738298,3.0,3.0-Brand#51,
395205.0,Brand#51,1771.5839925781231,3.0,3.0-Brand#51,
393677.0,Brand#51,1719.1896991709189,5.0,5.0-Brand#51,
393669.0,Brand#51,1290.4633449502599,3.0,3.0-Brand#51,
393677.0,Brand#51,1514.2880670647507,5.0,5.0-Brand#51,
393677.0,Brand#51,1279.0103708021409,5.0,5.0-Brand#51,
394125.0,Brand#51,1295.3991428068384,3.0,3.0-Brand#51,
393669.0,Brand#51,1298.7641489706682,3.0,3.0-Brand#51,
394181.0,Brand#51,1730.387557493144,5.0,5.0-Brand#51,
394181.0,Brand#51,1956.287659760147,5.0,5.0-Brand#51,
394957.0,Brand#51,1970.896819958368,1.0,1.0-Brand#51,
394189.0,Brand#51,1925.924449352659,1.0,1.0-Brand#51,
,Brand#51,1117.8631299552185,,nan-Brand#51,
393669.0,Brand#51,1519.4180630271856,3.0,3.0-Brand#51,
394181.0,Brand#51,1315.5746884875937,5.0,5.0-Brand#51,
394181.0,Brand#51,1121.7788245806116,5.0,5.0-Brand#51,
394181.0,Brand#51,1728.5995058919693,5.0,5.0-Brand#51,
394181.0,Brand#51,1118.6038649199977,5.0,5.0-Brand#51,
394181.0,Brand#51,1726.094756164779,5.0,5.0-Brand#51,
394125.0,Brand#51,1951.6209536508097,3.0,3.0-Brand#51,
,Brand#51,1532.7496512728892,,nan-Brand#51,
394181.0,Brand#51,1119.2370463352604,5.0,5.0-Brand#51,
395141.0,Brand#51,1948.0880849491748,5.0,5.0-Brand#51,
393669.0,Brand#51,1117.7205006146692,3.0,3.0-Brand#51,
393677.0,Brand#51,1276.8960140409702,5.0,5.0-Brand#51,
393669.0,Brand#51,1516.9776962389014,3.0,3.0-Brand#51,
393669.0,Brand#51,1294.343737587878,3.0,3.0-Brand#51,
394189.0,Brand#51,1328.3382184932861,1.0,1.0-Brand#51,
394181.0,Brand#51,1741.2550561659436,5.0,5.0-Brand#51,
393957.0,Brand#51,1943.2373065330655,3.0,3.0-Brand#51,
393677.0,Brand#51,1296.2024824898012,5.0,5.0-Brand#51,
,Brand#51,1722.2468283128196,,nan-Brand#51,
393669.0,Brand#51,1519.0851418436016,3.0,3.0-Brand#51,
393957.0,Brand#51,1926.99606742094,3.0,3.0-Brand#51,
394181.0,Brand#51,1737.4010597239408,5.0,5.0-Brand#51,
394181.0,Brand#51,1928.6945495072177,5.0,5.0-Brand#51,
394189.0,Brand#51,1938.3705702496438,1.0,1.0-Brand#51,
393669.0,Brand#51,1294.18020434568,3.0,3.0-Brand#51,
394189.0,Brand#51,1302.786283462815,1.0,1.0-Brand#51,
395205.0,Brand#51,1116.9307042583093,3.0,3.0-Brand#51,
394189.0,Brand#51,1305.3555192583967,1.0,1.0-Brand#51,
394181.0,Brand#51,1930.1395664948782,5.0,5.0-Brand#51,
393669.0,Brand#51,1526.178078453539,3.0,3.0-Brand#51,
,Brand#51,1534.4577170583354,,nan-Brand#51,
394189.0,Brand#51,1936.386182016277,1.0,1.0-Brand#51,
394181.0,Brand#51,1933.6492898684073,5.0,5.0-Brand#51,
394181.0,Brand#51,1755.398486316366,5.0,5.0-Brand#51,
394189.0,Brand#51,1524.5787902096188,1.0,1.0-Brand#51,
395237.0,Brand#51,1950.1909326224395,5.0,5.0-Brand#51,
394181.0,Brand#51,1940.3104982537154,5.0,5.0-Brand#51,
394189.0,Brand#51,1715.533206315737,1.0,1.0-Brand#51,
394181.0,Brand#51,1526.3748470762707,5.0,5.0-Brand#51,
394189.0,Brand#51,1741.4410035821409,1.0,1.0-Brand#51,
,Brand#51,1303.2322551277525,,nan-Brand#51,
393669.0,Brand#51,1719.5765646804755,3.0,3.0-Brand#51,
395205.0,Brand#51,1948.494178235037,3.0,3.0-Brand#51,
394189.0,Brand#51,1934.676465217855,1.0,1.0-Brand#51,
395205.0,Brand#51,1735.613606347324,3.0,3.0-Brand#51,
393669.0,Brand#51,1515.8904125290212,3.0,3.0-Brand#51,
394189.0,Brand#51,1726.692799964433,1.0,1.0-Brand#51,
394181.0,Brand#51,1724.9798714522271,5.0,5.0-Brand#51,
393677.0,Brand#51,1523.4859130762165,5.0,5.0-Brand#51,
394181.0,Brand#51,1941.1179943564669,5.0,5.0-Brand#51,
394189.0,Brand#51,1935.3649578890356,1.0,1.0-Brand#51,
395237.0,Brand#51,1939.5025725609735,5.0,5.0-Brand#51,
394181.0,Brand#51,1126.4921574883858,5.0,5.0-Brand#51,
394189.0,Brand#51,1728.0784781244602,1.0,1.0-Brand#51,
394213.0,Brand#51,1928.072496196697,1.0,1.0-Brand#51,
393669.0,Brand#51,1724.912686315384,3.0,3.0-Brand#51,
393485.0,Brand#51,1278.162296395653,5.0,5.0-Brand#51,
393573.0,Brand#51,1717.0705071440218,3.0,3.0-Brand#51,
393669.0,Brand#51,1281.504458529505,3.0,3.0-Brand#51,
395205.0,Brand#51,1114.4099638763669,3.0,3.0-Brand#51,
393677.0,Brand#51,1734.882208681896,5.0,5.0-Brand#51,
394189.0,Brand#51,1319.9343842564624,1.0,1.0-Brand#51,
395237.0,Brand#51,1940.2406198384026,5.0,5.0-Brand#51,
394181.0,Brand#51,1932.8600676833523,5.0,5.0-Brand#51,
394189.0,Brand#51,1309.80131395925,1.0,1.0-Brand#51,
394181.0,Brand#51,1932.9032881719681,5.0,5.0-Brand#51,
393677.0,Brand#51,1290.0061707547143,5.0,5.0-Brand#51,
393669.0,Brand#51,1118.6410694716583,3.0,3.0-Brand#51,
394189.0,Brand#51,1930.5962066464779,1.0,1.0-Brand#51,
394181.0,Brand#51,1307.7544256117176,5.0,5.0-Brand#51,
,Brand#51,1530.9557414953138,,nan-Brand#51,
393677.0,Brand#51,1520.54089828196,5.0,5.0-Brand#51,
395205.0,Brand#51,1331.1802262038655,3.0,3.0-Brand#51,
393677.0,Brand#51,1725.694069085665,5.0,5.0-Brand#51,
393669.0,Brand#51,1719.195664560053,3.0,3.0-Brand#51,
393957.0,Brand#51,1949.160841197458,3.0,3.0-Brand#51,
394213.0,Brand#51,1522.7000491624751,1.0,1.0-Brand#51,
394181.0,Brand#51,1938.899568297915,5.0,5.0-Brand#51,
394181.0,Brand#51,1735.6345140804428,5.0,5.0-Brand#51,
394189.0,Brand#51,1936.0136130927763,1.0,1.0-Brand#51,
395205.0,Brand#51,1534.264493697362,3.0,3.0-Brand#51,
393669.0,Brand#51,1523.3640199714519,3.0,3.0-Brand#51,
394189.0,Brand#51,1936.9781266718069,1.0,1.0-Brand#51,
394181.0,Brand#51,1527.7247153834194,5.0,5.0-Brand#51,
394181.0,Brand#51,1725.7489178135593,5.0,5.0-Brand#51,
394181.0,Brand#51,1731.0605708805015,5.0,5.0-Brand#51,
394189.0,Brand#51,1114.2430856926915,1.0,1.0-Brand#51,
263117.0,Brand#51,1314.0796451119265,5.0,5.0-Brand#51,
394181.0,Brand#51,1528.184246672582,5.0,5.0-Brand#51,
394213.0,Brand#51,1939.9561752311727,1.0,1.0-Brand#51,
395213.0,Brand#51,1745.0930626536897,5.0,5.0-Brand#51,
393669.0,Brand#51,1114.0231978016348,3.0,3.0-Brand#51,
394189.0,Brand#51,1313.1035139365226,1.0,1.0-Brand#51,
394189.0,Brand#51,1950.4333684649944,1.0,1.0-Brand#51,
394181.0,Brand#51,1323.71246830038,5.0,5.0-Brand#51,
394213.0,Brand#51,1527.532728980248,1.0,1.0-Brand#51,
394189.0,Brand#51,1725.8032701728753,1.0,1.0-Brand#51,
,Brand#51,1535.4717674436345,,nan-Brand#51,
394181.0,Brand#51,1726.891182417729,5.0,5.0-Brand#51,
394725.0,Brand#51,1514.888470113964,3.0,3.0-Brand#51,
393669.0,Brand#51,1524.0026741819952,3.0,3.0-Brand#51,
394189.0,Brand#51,1733.6164386809974,1.0,1.0-Brand#51,
394181.0,Brand#51,1735.061228456867,5.0,5.0-Brand#51,
394181.0,Brand#51,1118.0857459897834,5.0,5.0-Brand#51,
393869.0,Brand#51,1953.864548079461,5.0,5.0-Brand#51,
395205.0,Brand#51,1938.347190281353,3.0,3.0-Brand#51,
394181.0,Brand#51,1306.4726000481012,5.0,5.0-Brand#51,
264133.0,Brand#51,1312.4006387003224,1.0,1.0-Brand#51,
394181.0,Brand#51,1743.0622265649279,5.0,5.0-Brand#51,
393933.0,Brand#51,1948.1555749375293,3.0,3.0-Brand#51,
394181.0,Brand#51,1947.3080592585375,5.0,5.0-Brand#51,
394181.0,Brand#51,1739.4828209334826,5.0,5.0-Brand#51,
394701.0,Brand#51,1285.5228262025726,3.0,3.0-Brand#51,
,Brand#51,1112.7164360892555,,nan-Brand#51,
393677.0,Brand#51,1716.9610578725226,5.0,5.0-Brand#51,
394189.0,Brand#51,1947.8587305887781,1.0,1.0-Brand#51,
394213.0,Brand#51,1944.3247809079821,1.0,1.0-Brand#51,
394181.0,Brand#51,1114.6590288697903,5.0,5.0-Brand#51,
,Brand#51,1298.4122523387312,,nan-Brand#51,
394189.0,Brand#51,1729.7208785435241,1.0,1.0-Brand#51,
394181.0,Brand#51,1744.197781585744,5.0,5.0-Brand#51,
394181.0,Brand#51,1943.539812597725,5.0,5.0-Brand#51,
393677.0,Brand#51,1295.59234643864,5.0,5.0-Brand#51,
393893.0,Brand#51,1931.7623286758624,5.0,5.0-Brand#51,
393677.0,Brand#51,1519.2195620772948,5.0,5.0-Brand#51,
394701.0,Brand#51,1284.98960641596,3.0,3.0-Brand#51,
393677.0,Brand#51,1521.3654010055366,5.0,5.0-Brand#51,
394189.0,Brand#51,1312.7602686855732,1.0,1.0-Brand#51,
394189.0,Brand#51,1945.9781023465016,1.0,1.0-Brand#51,
393669.0,Brand#51,1524.682108429091,3.0,3.0-Brand#51,
394189.0,Brand#51,1937.1642301921208,1.0,1.0-Brand#51,
393669.0,Brand#51,1292.9589976647042,3.0,3.0-Brand#51,
395237.0,Brand#51,1941.7109359409421,5.0,5.0-Brand#51,
,Brand#51,1311.0292804281337,,nan-Brand#51,
393669.0,Brand#51,1512.5458163969113,3.0,3.0-Brand#51,
394125.0,Brand#51,1335.6142321935795,3.0,3.0-Brand#51,
394117.0,Brand#51,1328.4604780057134,1.0,1.0-Brand#51,
394181.0,Brand#51,1761.0521330299337,5.0,5.0-Brand#51,
394189.0,Brand#51,1933.211136094771,1.0,1.0-Brand#51,
394181.0,Brand#51,1119.3569348038993,5.0,5.0-Brand#51,
394213.0,Brand#51,1941.1103247742983,1.0,1.0-Brand#51,
394181.0,Brand#51,1727.6720254230456,5.0,5.0-Brand#51,
394189.0,Brand#51,1929.8162603365995,1.0,1.0-Brand#51,
393701.0,Brand#51,1510.4784590703719,5.0,5.0-Brand#51,
394181.0,Brand#51,1724.4829211472404,5.0,5.0-Brand#51,
394181.0,Brand#51,1954.2337153039605,5.0,5.0-Brand#51,
395213.0,Brand#51,1305.6954587270013,5.0,5.0-Brand#51,
394181.0,Brand#51,1944.7111574141143,5.0,5.0-Brand#51,
394181.0,Brand#51,1720.869241157874,5.0,5.0-Brand#51,
394061.0,Brand#51,1722.9014817114858,5.0,5.0-Brand#51,
394181.0,Brand#51,1949.5964874729973,5.0,5.0-Brand#51,
393669.0,Brand#51,1514.061560891914,3.0,3.0-Brand#51,
393869.0,Brand#51,1946.8988374368744,5.0,5.0-Brand#51,
394189.0,Brand#51,1301.3552769309954,1.0,1.0-Brand#51,
394693.0,Brand#51,1513.899577310604,1.0,1.0-Brand#51,
394213.0,Brand#51,1527.4009607313221,1.0,1.0-Brand#51,
,Brand#51,1289.1726484293256,,nan-Brand#51,
,Brand#51,1946.4383403142724,,nan-Brand#51,
394181.0,Brand#51,1739.5367744764267,5.0,5.0-Brand#51,
394181.0,Brand#51,1315.8338459344918,5.0,5.0-Brand#51,
393669.0,Brand#51,1714.8832346160073,3.0,3.0-Brand#51,
394189.0,Brand#51,1745.3482477481846,1.0,1.0-Brand#51,
393677.0,Brand#51,1738.5616870963224,5.0,5.0-Brand#51,
394181.0,Brand#51,1747.110060675094,5.0,5.0-Brand#51,
393669.0,Brand#51,1710.7761188909333,3.0,3.0-Brand#51,
394213.0,Brand#51,1526.2554293527005,1.0,1.0-Brand#51,
394181.0,Brand#51,1314.2044556820247,5.0,5.0-Brand#51,
394181.0,Brand#51,1114.7856437463115,5.0,5.0-Brand#51,
393677.0,Brand#51,1296.5363606218414,5.0,5.0-Brand#51,
394181.0,Brand#51,1307.0813862749183,5.0,5.0-Brand#51,
393677.0,Brand#51,1288.9169705500592,5.0,5.0-Brand#51,
394181.0,Brand#51,1531.3400338002355,5.0,5.0-Brand#51,
393677.0,Brand#51,1305.7311088016704,5.0,5.0-Brand#51,
394181.0,Brand#51,1952.2998412501363,5.0,5.0-Brand#51,
394181.0,Brand#51,1740.551060628298,5.0,5.0-Brand#51,
394181.0,Brand#51,1740.4962692840545,5.0,5.0-Brand#51,
394181.0,Brand#51,1124.9198667813944,5.0,5.0-Brand#51,
394181.0,Brand#51,1528.0886946135302,5.0,5.0-Brand#51,
394189.0,Brand#51,1936.7378924779534,1.0,1.0-Brand#51,
395237.0,Brand#51,1938.114992221997,5.0,5.0-Brand#51,
394181.0,Brand#51,1723.8744394408545,5.0,5.0-Brand#51,
393669.0,Brand#51,1519.4043641592016,3.0,3.0-Brand#51,
395237.0,Brand#51,1960.0343195239338,5.0,5.0-Brand#51,
394213.0,Brand#51,1936.4221578432584,1.0,1.0-Brand#51,
,Brand#52,1535.5118864991812,,nan-Brand#52,
,Brand#52,1718.428656752911,,nan-Brand#52,
,Brand#52,1514.442061715989,,nan-Brand#52,
,Brand#52,1722.861669293304,,nan-Brand#52,
,Brand#52,1110.2982567779945,,nan-Brand#52,
,Brand#52,1939.5221095666313,,nan-Brand#52,
,Brand#52,1115.005405576683,,nan-Brand#52,
,Brand#52,1933.9023300464903,,nan-Brand#52,
,Brand#52,1725.5851606550732,,nan-Brand#52,
,Brand#52,1962.0795507744424,,nan-Brand#52,
,Brand#52,1297.2216749007832,,nan-Brand#52,
,Brand#52,1533.58652064331,,nan-Brand#52,
,Brand#52,1717.2360489340435,,nan-Brand#52,
,Brand#52,1125.8450713416942,,nan-Brand#52,
,Brand#52,1289.753855758673,,nan-Brand#52,
,Brand#52,1311.5841531258852,,nan-Brand#52,
,Brand#52,1732.2917406919378,,nan-Brand#52,
,Brand#52,1702.5623450753992,,nan-Brand#52,
,Brand#52,1733.8995452253132,,nan-Brand#52,
,Brand#52,1944.7160299918878,,nan-Brand#52,
,Brand#52,1114.5779599566847,,nan-Brand#52,
,Brand#52,1306.1444919553835,,nan-Brand#52,
,Brand#52,1117.7790046651226,,nan-Brand#52,
,Brand#52,1529.6980573218261,,nan-Brand#52,
,Brand#52,1304.2335408499,,nan-Brand#52,
,Brand#52,1949.3310242061111,,nan-Brand#52,
,Brand#52,1723.5069073798259,,nan-Brand#52,
,Brand#52,1520.7234873232487,,nan-Brand#52,
,Brand#52,1312.4407200239557,,nan-Brand#52,
,Brand#52,1755.1313367307077,,nan-Brand#52,
,Brand#52,1530.2349351133807,,nan-Brand#52,
,Brand#52,1534.1780883843344,,nan-Brand#52,
,Brand#52,1529.4330405782625,,nan-Brand#52,
,Brand#52,1952.7106273396996,,nan-Brand#52,
,Brand#52,1728.5886553609246,,nan-Brand#52,
,Brand#52,1747.72840394117,,nan-Brand#52,
,Brand#52,1118.2346569580616,,nan-Brand#52,
,Brand#52,1747.9333955564307,,nan-Brand#52,
,Brand#52,1739.5573665994666,,nan-Brand#52,
,Brand#52,1313.9817633535959,,nan-Brand#52,
,Brand#52,1968.9361198774156,,nan-Brand#52,
,Brand#52,1530.2900046506122,,nan-Brand#52,
,Brand#52,1753.921284820011,,nan-Brand#52,
,Brand#52,1729.5868640484719,,nan-Brand#52,
,Brand#52,1319.1237717052209,,nan-Brand#52,
,Brand#52,1932.4539697280338,,nan-Brand#52,
,Brand#52,1307.831763558449,,nan-Brand#52,
,Brand#52,1294.4475019321928,,nan-Brand#52,
,Brand#52,1966.0548177855985,,nan-Brand#52,
,Brand#52,1114.7590782407817,,nan-Brand#52,
,Brand#52,1943.826918795114,,nan-Brand#52,
,Brand#52,1333.3761219182143,,nan-Brand#52,
,Brand#52,1271.9733289739067,,nan-Brand#52,
,Brand#52,1517.4277473603572,,nan-Brand#52,
,Brand#52,1964.556062358738,,nan-Brand#52,
,Brand#52,1279.9499243124137,,nan-Brand#52,
,Brand#52,1116.3060616705918,,nan-Brand#52,
,Brand#52,1527.2860130566821,,nan-Brand#52,
,Brand#52,1930.779313543135,,nan-Brand#52,
,Brand#52,1519.4370658647038,,nan-Brand#52,
,Brand#52,1933.3923296816606,,nan-Brand#52,
,Brand#52,1739.2463099135045,,nan-Brand#52,
,Brand#52,1738.8225990791534,,nan-Brand#52,
263013.0,Brand#52,1751.1202482412432,3.0,3.0-Brand#52,
,Brand#52,1955.0128374547808,,nan-Brand#52,
,Brand#52,1937.5710355700871,,nan-Brand#52,
,Brand#52,1325.5944544557938,,nan-Brand#52,
,Brand#52,1293.0324571651934,,nan-Brand#52,
,Brand#52,1950.6027950217076,,nan-Brand#52,
,Brand#52,1521.4140028949223,,nan-Brand#52,
,Brand#52,1939.2176189829938,,nan-Brand#52,
,Brand#52,1751.1607668369759,,nan-Brand#52,
,Brand#52,1946.1175206415369,,nan-Brand#52,
,Brand#52,1286.6678185644384,,nan-Brand#52,
,Brand#52,1323.2301389144413,,nan-Brand#52,
,Brand#52,1117.2204583110126,,nan-Brand#52,
,Brand#52,1526.0868689371036,,nan-Brand#52,
,Brand#52,1530.1869341158185,,nan-Brand#52,
,Brand#52,1967.3906605474506,,nan-Brand#52,
,Brand#52,1944.3084191326893,,nan-Brand#52,
,Brand#52,1123.6486446682297,,nan-Brand#52,
,Brand#52,1960.5603337895532,,nan-Brand#52,
,Brand#52,1293.8809641039506,,nan-Brand#52,
,Brand#52,1753.1712805058555,,nan-Brand#52,
,Brand#52,1737.19226213805,,nan-Brand#52,
,Brand#52,1713.065558705178,,nan-Brand#52,
,Brand#52,1285.731712439337,,nan-Brand#52,
,Brand#52,1718.9112632971191,,nan-Brand#52,
,Brand#52,1320.9846697057033,,nan-Brand#52,
,Brand#52,1522.368329029743,,nan-Brand#52,
,Brand#52,1297.4260368352973,,nan-Brand#52,
,Brand#52,1114.1788565843267,,nan-Brand#52,
,Brand#52,1743.1306350494738,,nan-Brand#52,
,Brand#52,1301.2715451569072,,nan-Brand#52,
,Brand#52,1731.7168131786573,,nan-Brand#52,
,Brand#52,1740.2049913078843,,nan-Brand#52,
,Brand#52,1517.590314979208,,nan-Brand#52,
,Brand#52,1283.6968093918022,,nan-Brand#52,
,Brand#52,1120.391797889308,,nan-Brand#52,
,Brand#52,1114.1987551445613,,nan-Brand#52,
,Brand#52,1738.0121468273906,,nan-Brand#52,
,Brand#52,1533.3659317893441,,nan-Brand#52,
,Brand#52,1952.0128237724193,,nan-Brand#52,
,Brand#52,1955.5410370260042,,nan-Brand#52,
,Brand#52,1957.692377004182,,nan-Brand#52,
,Brand#52,1728.9574292400187,,nan-Brand#52,
,Brand#52,1113.075563953382,,nan-Brand#52,
,Brand#52,1938.5948489109128,,nan-Brand#52,
,Brand#52,1528.3136084230348,,nan-Brand#52,
,Brand#52,1932.8867116016802,,nan-Brand#52,
,Brand#52,1755.8113444677854,,nan-Brand#52,
,Brand#52,1307.4892215402367,,nan-Brand#52,
,Brand#52,1946.7835765746236,,nan-Brand#52,
,Brand#52,1536.2422924943908,,nan-Brand#52,
,Brand#52,1950.8213816156017,,nan-Brand#52,
,Brand#52,1731.7646216499109,,nan-Brand#52,
,Brand#52,1302.0275026951927,,nan-Brand#52,
,Brand#52,1756.3506360167091,,nan-Brand#52,
,Brand#52,1761.522690442094,,nan-Brand#52,
,Brand#52,1125.8612546794707,,nan-Brand#52,
,Brand#52,1738.5551439255557,,nan-Brand#52,
,Brand#52,1939.1642634392201,,nan-Brand#52,
,Brand#52,1317.1920767051836,,nan-Brand#52,
,Brand#52,1519.4976152422466,,nan-Brand#52,
,Brand#52,1729.1618333901556,,nan-Brand#52,
,Brand#52,1294.160144558287,,nan-Brand#52,
,Brand#52,1934.7837016192493,,nan-Brand#52,
,Brand#52,1744.2768878173645,,nan-Brand#52,
,Brand#52,1534.8036314284086,,nan-Brand#52,
,Brand#52,1933.009392230181,,nan-Brand#52,
,Brand#52,1723.8572168140518,,nan-Brand#52,
,Brand#52,1112.2678241666601,,nan-Brand#52,
,Brand#52,1752.9409482704623,,nan-Brand#52,
,Brand#52,1302.1827405863662,,nan-Brand#52,
,Brand#52,1124.1857416778264,,nan-Brand#52,
,Brand#52,1540.3258683221172,,nan-Brand#52,
,Brand#52,1530.3978266275803,,nan-Brand#52,
,Brand#52,1315.8009823092048,,nan-Brand#52,
,Brand#52,1748.08930693528,,nan-Brand#52,
,Brand#52,1929.3329575888463,,nan-Brand#52,
,Brand#52,1733.9761710486337,,nan-Brand#52,
,Brand#52,1942.3765762924074,,nan-Brand#52,
,Brand#52,1941.6532214596011,,nan-Brand#52,
,Brand#52,1120.1826275349974,,nan-Brand#52,
,Brand#52,1531.6909795401375,,nan-Brand#52,
,Brand#52,1944.5177952237966,,nan-Brand#52,
,Brand#52,1522.8322849345516,,nan-Brand#52,
,Brand#52,1939.1115896360836,,nan-Brand#52,
,Brand#52,1313.1354477645502,,nan-Brand#52,
,Brand#52,1517.198907968538,,nan-Brand#52,
,Brand#52,1113.2150560478221,,nan-Brand#52,
,Brand#52,1524.969975183432,,nan-Brand#52,
,Brand#52,1123.5411386887831,,nan-Brand#52,
,Brand#52,1737.1011899806751,,nan-Brand#52,
,Brand#52,1936.3748795970143,,nan-Brand#52,
,Brand#52,1938.2946682355503,,nan-Brand#52,
,Brand#52,1731.0843255599889,,nan-Brand#52,
,Brand#52,1528.3254166801598,,nan-Brand#52,
,Brand#52,1520.20217849228,,nan-Brand#52,
,Brand#52,1764.2032959532169,,nan-Brand#52,
,Brand#52,1936.2679163588205,,nan-Brand#52,
,Brand#52,1949.592228928743,,nan-Brand#52,
,Brand#52,1327.3342846143871,,nan-Brand#52,
,Brand#52,1120.9769596975211,,nan-Brand#52,
,Brand#52,1727.1722611672894,,nan-Brand#52,
,Brand#52,1760.8901418532967,,nan-Brand#52,
,Brand#52,1949.1045252183146,,nan-Brand#52,
,Brand#52,1959.306547385355,,nan-Brand#52,
,Brand#52,1297.1721249455647,,nan-Brand#52,
,Brand#52,1737.0978430792504,,nan-Brand#52,
,Brand#52,1312.1145200752972,,nan-Brand#52,
,Brand#52,1300.4712846917669,,nan-Brand#52,
,Brand#52,1111.1514759300342,,nan-Brand#52,
,Brand#52,1746.5119394075116,,nan-Brand#52,
,Brand#52,1115.3740641043119,,nan-Brand#52,
,Brand#52,1297.480040843052,,nan-Brand#52,
,Brand#52,1725.770953852709,,nan-Brand#52,
,Brand#52,1937.8222943505461,,nan-Brand#52,
,Brand#52,1940.8010830187543,,nan-Brand#52,
,Brand#52,1118.2703559170102,,nan-Brand#52,
,Brand#52,1116.9451726950663,,nan-Brand#52,
,Brand#52,1313.6979574521336,,nan-Brand#52,
,Brand#52,1942.7897881645806,,nan-Brand#52,
,Brand#52,1733.727698406675,,nan-Brand#52,
,Brand#52,1292.4610982204651,,nan-Brand#52,
