a_origin_state_abr,a_unique_carrier,a_taxi_out,a_air_time,a_distance,a_origin_state_abr-a_unique_carrier,flights2-flight-a_rate
UT,F9,14.077445,1221.0873,738.83075,UT-F9,0.7655677655677657
UT,F9,13.87392,1221.5377,738.8902,UT-F9,0.7655677655677657
UT,F9,14.145813,1219.8025,728.8362,UT-F9,0.7655677655677657
UT,F9,14.04299,1219.9009,728.6233,UT-F9,0.7655677655677657
UT,FL,12.952591,1233.9203,805.9218,UT-FL,0.39004524886877834
UT,FL,13.024179,1234.043,805.2379,UT-FL,0.39004524886877834
UT,FL,13.109403,1235.263,809.52826,UT-FL,0.39004524886877834
UT,FL,13.076972,1233.7496,801.8539,UT-FL,0.39004524886877834
UT,FL,13.127449,1234.3607,805.60724,UT-FL,0.39004524886877834
UT,FL,13.041477,1234.5275,806.7225,UT-FL,0.39004524886877834
UT,FL,13.042461,1234.3423,807.9219,UT-FL,0.39004524886877834
UT,FL,12.978417,1234.0475,805.1412,UT-FL,0.39004524886877834
UT,FL,13.102673,1234.5283,807.7761,UT-FL,0.39004524886877834
UT,FL,13.029941,1233.5845,802.93176,UT-FL,0.39004524886877834
UT,FL,13.015217,1234.1686,803.79913,UT-FL,0.39004524886877834
UT,FL,12.999663,1234.4977,807.86523,UT-FL,0.39004524886877834
UT,FL,13.218924,1234.1241,806.2118,UT-FL,0.39004524886877834
UT,FL,13.072714,1234.8766,813.455,UT-FL,0.39004524886877834
UT,FL,12.952437,1234.0875,803.98236,UT-FL,0.39004524886877834
UT,FL,13.080034,1234.0437,804.92456,UT-FL,0.39004524886877834
UT,FL,13.105066,1234.3575,809.0164,UT-FL,0.39004524886877834
UT,FL,13.141958,1234.0411,804.63635,UT-FL,0.39004524886877834
UT,FL,13.130764,1234.7141,811.5359,UT-FL,0.39004524886877834
UT,FL,12.941244,1234.5082,807.2213,UT-FL,0.39004524886877834
UT,FL,13.136551,1233.4116,800.77606,UT-FL,0.39004524886877834
UT,FL,13.112435,1234.4386,807.2601,UT-FL,0.39004524886877834
UT,FL,13.139226,1235.5178,813.7253,UT-FL,0.39004524886877834
UT,FL,13.027427,1234.0042,802.8853,UT-FL,0.39004524886877834
UT,FL,13.149549,1234.2185,805.89215,UT-FL,0.39004524886877834
UT,FL,12.999722,1233.6874,801.4433,UT-FL,0.39004524886877834
UT,FL,13.094554,1233.8691,803.74304,UT-FL,0.39004524886877834
UT,FL,13.143044,1234.5587,810.1244,UT-FL,0.39004524886877834
UT,FL,13.069119,1234.5521,808.5974,UT-FL,0.39004524886877834
UT,FL,13.124536,1234.1914,807.48004,UT-FL,0.39004524886877834
UT,FL,13.056946,1234.7942,809.369,UT-FL,0.39004524886877834
UT,FL,13.234404,1234.9583,813.1079,UT-FL,0.39004524886877834
UT,FL,12.93945,1234.6667,808.05786,UT-FL,0.39004524886877834
UT,HA,14.678761,1212.017,741.1932,UT-HA,0.928846153846154
UT,HA,14.559839,1212.2131,744.6242,UT-HA,0.928846153846154
UT,HA,14.630027,1211.9099,740.42896,UT-HA,0.928846153846154
UT,HA,14.722049,1211.9618,742.14185,UT-HA,0.928846153846154
UT,HA,14.508417,1211.6694,739.83386,UT-HA,0.928846153846154
UT,HA,14.599442,1212.5737,742.3884,UT-HA,0.928846153846154
UT,HA,14.777227,1211.5852,739.0583,UT-HA,0.928846153846154
UT,HA,14.691139,1212.4191,744.3198,UT-HA,0.928846153846154
UT,HA,14.760964,1212.8934,748.77997,UT-HA,0.928846153846154
UT,HA,14.697307,1212.8198,745.55115,UT-HA,0.928846153846154
UT,HA,14.581234,1212.8927,748.1195,UT-HA,0.928846153846154
UT,HA,14.792014,1212.1624,743.7721,UT-HA,0.928846153846154
UT,HA,14.548257,1211.927,740.82086,UT-HA,0.928846153846154
UT,HA,14.671385,1211.5992,739.4077,UT-HA,0.928846153846154
UT,HA,14.707305,1212.3617,744.2984,UT-HA,0.928846153846154
UT,HA,14.647641,1212.3906,745.503,UT-HA,0.928846153846154
UT,HA,14.576524,1211.269,737.06067,UT-HA,0.928846153846154
UT,HA,14.730676,1212.7777,746.7781,UT-HA,0.928846153846154
UT,HA,14.621033,1212.5066,742.2692,UT-HA,0.928846153846154
UT,HA,14.735479,1211.8054,740.5447,UT-HA,0.928846153846154
UT,HA,14.581879,1211.9941,742.6585,UT-HA,0.928846153846154
UT,HA,14.587727,1212.0331,742.16943,UT-HA,0.928846153846154
UT,HA,14.648669,1212.2344,742.53864,UT-HA,0.928846153846154
UT,HA,14.641544,1211.3558,736.69806,UT-HA,0.928846153846154
UT,HA,14.591072,1211.646,738.716,UT-HA,0.928846153846154
UT,HA,14.600269,1212.4216,745.0298,UT-HA,0.928846153846154
UT,HA,14.698778,1212.7047,749.07684,UT-HA,0.928846153846154
UT,HA,14.6643715,1211.9144,740.1127,UT-HA,0.928846153846154
UT,HA,14.577309,1211.1428,736.509,UT-HA,0.928846153846154
UT,HA,14.815398,1212.2914,743.57904,UT-HA,0.928846153846154
UT,HA,14.868564,1211.3203,736.51715,UT-HA,0.928846153846154
UT,HA,14.756761,1212.1912,743.2311,UT-HA,0.928846153846154
UT,HA,14.628483,1211.4241,736.0847,UT-HA,0.928846153846154
UT,HA,14.721791,1212.7089,747.3953,UT-HA,0.928846153846154
UT,HA,14.686031,1212.0382,742.43066,UT-HA,0.928846153846154
UT,HA,14.610072,1211.1333,738.14136,UT-HA,0.928846153846154
UT,HA,14.533101,1212.639,748.2162,UT-HA,0.928846153846154
UT,HP,14.032354,1222.9205,808.56256,UT-HP,0.38701923076923084
UT,HP,13.960416,1223.3461,812.1488,UT-HP,0.38701923076923084
UT,HP,14.01397,1223.5769,812.10486,UT-HP,0.38701923076923084
UT,HP,13.962129,1222.7484,807.491,UT-HP,0.38701923076923084
UT,HP,13.980605,1223.7024,814.22864,UT-HP,0.38701923076923084
UT,HP,13.905845,1223.5292,810.3874,UT-HP,0.38701923076923084
UT,HP,13.942002,1223.5195,811.37463,UT-HP,0.38701923076923084
UT,HP,13.927671,1222.7556,806.55304,UT-HP,0.38701923076923084
UT,HP,14.025751,1223.2413,808.84467,UT-HP,0.38701923076923084
UT,HP,13.967531,1222.6377,804.9243,UT-HP,0.38701923076923084
UT,HP,13.870026,1223.7039,813.2054,UT-HP,0.38701923076923084
UT,HP,13.991812,1223.8055,812.7784,UT-HP,0.38701923076923084
UT,HP,13.90579,1224.1279,816.5825,UT-HP,0.38701923076923084
UT,HP,13.97246,1223.6179,811.32715,UT-HP,0.38701923076923084
UT,HP,13.917937,1224.2297,815.4506,UT-HP,0.38701923076923084
UT,HP,13.88786,1223.3744,810.9478,UT-HP,0.38701923076923084
UT,HP,13.921059,1223.978,814.957,UT-HP,0.38701923076923084
UT,HP,13.995606,1223.1915,808.15295,UT-HP,0.38701923076923084
UT,HP,13.99828,1223.9382,814.7633,UT-HP,0.38701923076923084
UT,HP,13.946055,1223.6018,811.99896,UT-HP,0.38701923076923084
UT,HP,14.0114565,1223.0159,808.6968,UT-HP,0.38701923076923084
UT,HP,13.889616,1223.7155,812.209,UT-HP,0.38701923076923084
UT,HP,13.975902,1223.4739,812.3203,UT-HP,0.38701923076923084
UT,HP,14.011759,1223.4764,811.0509,UT-HP,0.38701923076923084
UT,HP,14.035935,1223.7777,812.7862,UT-HP,0.38701923076923084
UT,HP,13.95004,1223.5385,811.979,UT-HP,0.38701923076923084
UT,HP,14.021942,1223.7556,812.37164,UT-HP,0.38701923076923084
UT,HP,13.903191,1223.2002,810.57385,UT-HP,0.38701923076923084
UT,HP,13.887975,1223.0024,809.13916,UT-HP,0.38701923076923084
UT,HP,13.888407,1223.7006,815.06714,UT-HP,0.38701923076923084
UT,HP,14.002965,1223.6995,811.88904,UT-HP,0.38701923076923084
UT,HP,13.960094,1222.5479,806.2773,UT-HP,0.38701923076923084
UT,HP,13.977601,1223.938,814.9745,UT-HP,0.38701923076923084
UT,HP,13.925929,1223.065,808.47577,UT-HP,0.38701923076923084
UT,HP,13.965627,1223.0353,809.92126,UT-HP,0.38701923076923084
UT,HP,14.085066,1222.6361,807.40967,UT-HP,0.38701923076923084
UT,HP,13.967152,1223.896,813.69385,UT-HP,0.38701923076923084
UT,MQ,18.228962,1230.3003,749.431,UT-MQ,0.11483516483516486
UT,MQ,18.234676,1230.1047,747.63403,UT-MQ,0.11483516483516486
UT,MQ,18.20173,1229.9467,742.7874,UT-MQ,0.11483516483516486
UT,MQ,18.203892,1230.282,746.17377,UT-MQ,0.11483516483516486
UT,MQ,18.120121,1229.3344,743.1614,UT-MQ,0.11483516483516486
UT,MQ,18.136093,1229.9459,745.0955,UT-MQ,0.11483516483516486
UT,MQ,18.204535,1230.0983,747.4191,UT-MQ,0.11483516483516486
UT,MQ,18.17261,1229.8103,745.1738,UT-MQ,0.11483516483516486
UT,MQ,18.238953,1229.9315,746.3377,UT-MQ,0.11483516483516486
UT,MQ,18.347155,1230.3182,746.9452,UT-MQ,0.11483516483516486
UT,MQ,18.361284,1229.1139,740.51855,UT-MQ,0.11483516483516486
UT,MQ,18.216072,1229.6532,744.1049,UT-MQ,0.11483516483516486
UT,MQ,18.255104,1229.0365,738.71497,UT-MQ,0.11483516483516486
UT,MQ,18.247862,1229.635,742.4674,UT-MQ,0.11483516483516486
UT,MQ,18.36137,1230.698,748.73456,UT-MQ,0.11483516483516486
UT,MQ,18.141788,1229.8126,746.85394,UT-MQ,0.11483516483516486
UT,MQ,18.28342,1229.841,745.36444,UT-MQ,0.11483516483516486
UT,MQ,18.266212,1230.1157,746.5142,UT-MQ,0.11483516483516486
UT,MQ,18.148148,1230.0345,746.18915,UT-MQ,0.11483516483516486
UT,MQ,18.245686,1230.1715,748.4361,UT-MQ,0.11483516483516486
UT,MQ,18.490767,1229.6624,744.5343,UT-MQ,0.11483516483516486
UT,MQ,18.285013,1229.5388,743.5938,UT-MQ,0.11483516483516486
UT,MQ,18.11468,1229.6233,745.1619,UT-MQ,0.11483516483516486
UT,MQ,18.273129,1229.2303,739.6639,UT-MQ,0.11483516483516486
UT,MQ,18.162367,1229.4119,743.9734,UT-MQ,0.11483516483516486
UT,MQ,18.152098,1230.082,748.0871,UT-MQ,0.11483516483516486
UT,MQ,18.125587,1229.7555,745.2324,UT-MQ,0.11483516483516486
UT,MQ,18.472757,1230.3666,748.49255,UT-MQ,0.11483516483516486
UT,MQ,18.207575,1229.8911,745.94946,UT-MQ,0.11483516483516486
UT,MQ,18.35225,1229.8964,746.251,UT-MQ,0.11483516483516486
UT,MQ,18.403965,1230.2942,745.65924,UT-MQ,0.11483516483516486
UT,MQ,18.248735,1230.2427,747.0196,UT-MQ,0.11483516483516486
UT,HP,15.911583,1241.2289,803.5624,UT-HP,0.38701923076923084
UT,NK,15.866133,1240.3749,798.958,UT-NK,1.0
UT,NK,16.03579,1241.7653,807.07544,UT-NK,1.0
UT,HP,15.94215,1241.063,802.1143,UT-HP,0.38701923076923084
UT,NK,15.86157,1241.108,805.12976,UT-NK,1.0
UT,NK,15.887025,1240.648,799.6863,UT-NK,1.0
UT,HP,15.849,1240.8152,801.4265,UT-HP,0.38701923076923084
UT,HP,15.995208,1241.8721,807.62134,UT-HP,0.38701923076923084
UT,HP,15.89425,1240.2509,798.8393,UT-HP,0.38701923076923084
UT,HP,16.073875,1240.6089,797.8466,UT-HP,0.38701923076923084
UT,HP,16.126585,1241.0741,802.3151,UT-HP,0.38701923076923084
UT,HP,15.834573,1240.2639,797.536,UT-HP,0.38701923076923084
UT,NK,16.032969,1240.1381,795.68634,UT-NK,1.0
UT,NK,16.005285,1240.7831,800.7856,UT-NK,1.0
UT,NW,15.352444,1231.9104,797.68976,UT-NW,0.11051282051282053
UT,NW,15.3629675,1231.857,796.6865,UT-NW,0.11051282051282053
UT,NW,15.237831,1232.1355,800.2181,UT-NW,0.11051282051282053
UT,NW,15.416913,1232.7544,801.9102,UT-NW,0.11051282051282053
UT,NW,15.259184,1231.3601,793.64874,UT-NW,0.11051282051282053
UT,NW,15.369045,1232.122,797.1925,UT-NW,0.11051282051282053
UT,NW,15.255617,1232.4333,801.85156,UT-NW,0.11051282051282053
UT,NW,15.350502,1231.8221,793.79755,UT-NW,0.11051282051282053
UT,NW,15.366367,1232.5388,802.6723,UT-NW,0.11051282051282053
UT,NW,15.372135,1232.2928,803.13184,UT-NW,0.11051282051282053
UT,NW,15.4115715,1232.6473,802.63904,UT-NW,0.11051282051282053
UT,NW,15.184948,1231.521,797.1474,UT-NW,0.11051282051282053
UT,NW,15.510998,1232.0319,798.43225,UT-NW,0.11051282051282053
UT,NW,15.399078,1231.1742,793.4646,UT-NW,0.11051282051282053
UT,NW,15.3243475,1232.1512,799.2985,UT-NW,0.11051282051282053
UT,NW,15.413141,1232.53,799.5604,UT-NW,0.11051282051282053
UT,NW,15.453438,1232.6221,801.86786,UT-NW,0.11051282051282053
UT,NW,15.21759,1232.6526,802.1887,UT-NW,0.11051282051282053
UT,NW,15.346525,1231.613,795.5776,UT-NW,0.11051282051282053
UT,NW,15.125012,1231.0725,791.52783,UT-NW,0.11051282051282053
UT,NW,15.383246,1231.7947,795.8671,UT-NW,0.11051282051282053
UT,NW,15.531106,1232.0743,797.61865,UT-NW,0.11051282051282053
UT,NW,15.297593,1232.6497,801.749,UT-NW,0.11051282051282053
UT,NW,15.330958,1232.3816,801.19714,UT-NW,0.11051282051282053
UT,NW,15.332784,1232.2765,797.694,UT-NW,0.11051282051282053
UT,NW,15.454385,1232.3792,798.2233,UT-NW,0.11051282051282053
UT,NW,15.495521,1232.1802,795.3219,UT-NW,0.11051282051282053
UT,NW,15.259998,1232.4879,800.74146,UT-NW,0.11051282051282053
UT,NW,15.397463,1231.9645,798.7784,UT-NW,0.11051282051282053
UT,NW,15.423719,1232.1163,798.81134,UT-NW,0.11051282051282053
UT,NW,15.4514265,1233.1332,806.30035,UT-NW,0.11051282051282053
UT,NW,15.467586,1232.4559,800.4636,UT-NW,0.11051282051282053
UT,NW,15.213767,1232.1113,798.8719,UT-NW,0.11051282051282053
UT,OH (1),13.89998,1241.5188,846.672,UT-OH (1),0.4810400866738896
UT,OH (1),13.874809,1242.1381,849.9998,UT-OH (1),0.4810400866738896
UT,OH (1),13.906402,1241.8368,848.1429,UT-OH (1),0.4810400866738896
UT,OH (1),13.743275,1241.9552,849.76355,UT-OH (1),0.4810400866738896
UT,OH (1),13.880334,1241.5406,849.0288,UT-OH (1),0.4810400866738896
UT,OH (1),13.848976,1241.8323,848.616,UT-OH (1),0.4810400866738896
UT,OH (1),13.850529,1242.4557,853.9799,UT-OH (1),0.4810400866738896
UT,OH (1),13.931575,1242.2638,851.8183,UT-OH (1),0.4810400866738896
UT,OH (1),13.891739,1241.8986,849.0602,UT-OH (1),0.4810400866738896
UT,OH (1),13.891002,1241.3574,846.1459,UT-OH (1),0.4810400866738896
UT,OH (1),13.769001,1241.7482,850.9746,UT-OH (1),0.4810400866738896
UT,OH (1),13.910257,1241.1416,845.77374,UT-OH (1),0.4810400866738896
UT,OH (1),13.961569,1241.5259,847.8314,UT-OH (1),0.4810400866738896
UT,OH (1),13.863518,1241.5837,848.13257,UT-OH (1),0.4810400866738896
UT,OH (1),13.9202795,1241.8834,852.49493,UT-OH (1),0.4810400866738896
UT,OH (1),13.845769,1241.6874,850.7605,UT-OH (1),0.4810400866738896
UT,OH (1),13.902435,1242.4542,852.9237,UT-OH (1),0.4810400866738896
UT,OH (1),13.849006,1241.2098,846.1553,UT-OH (1),0.4810400866738896
UT,OH (1),13.972854,1241.5005,847.69556,UT-OH (1),0.4810400866738896
UT,OH (1),13.792893,1241.9229,851.4771,UT-OH (1),0.4810400866738896
UT,OH (1),13.923035,1242.5814,854.05133,UT-OH (1),0.4810400866738896
UT,OH (1),13.892418,1241.8431,850.7164,UT-OH (1),0.4810400866738896
UT,OH (1),13.908718,1242.0184,853.5019,UT-OH (1),0.4810400866738896
UT,OH (1),13.992239,1241.9406,851.6071,UT-OH (1),0.4810400866738896
UT,OH (1),13.9167595,1241.7805,848.60956,UT-OH (1),0.4810400866738896
UT,OH (1),13.853719,1242.301,852.04236,UT-OH (1),0.4810400866738896
UT,OH (1),13.905472,1241.2074,845.7977,UT-OH (1),0.4810400866738896
UT,OH (1),13.921175,1242.1035,853.8799,UT-OH (1),0.4810400866738896
UT,OH (1),13.955023,1241.9082,849.70746,UT-OH (1),0.4810400866738896
UT,OH (1),13.938635,1242.128,850.6863,UT-OH (1),0.4810400866738896
UT,OH (1),13.901624,1242.1664,852.3538,UT-OH (1),0.4810400866738896
UT,OH (1),13.873716,1241.8018,847.9932,UT-OH (1),0.4810400866738896
UT,OH (1),13.916692,1242.3904,854.1274,UT-OH (1),0.4810400866738896
UT,OH (1),13.869824,1241.6006,849.0949,UT-OH (1),0.4810400866738896
UT,OO,18.136036,1215.731,678.3722,UT-OO,0.11124260355029587
UT,OO,18.170809,1214.8658,670.6894,UT-OO,0.11124260355029587
UT,OO,18.092154,1215.689,679.96765,UT-OO,0.11124260355029587
UT,OO,17.999027,1215.8798,680.0989,UT-OO,0.11124260355029587
UT,OO,18.210346,1215.8315,678.2315,UT-OO,0.11124260355029587
UT,OO,18.112425,1215.43,676.83606,UT-OO,0.11124260355029587
UT,OO,18.026152,1215.3085,676.9442,UT-OO,0.11124260355029587
UT,OO,18.220613,1215.4222,674.605,UT-OO,0.11124260355029587
UT,OO,18.128538,1215.6686,678.2427,UT-OO,0.11124260355029587
UT,OO,18.067505,1214.7728,672.6824,UT-OO,0.11124260355029587
UT,OO,18.23389,1214.5853,669.5672,UT-OO,0.11124260355029587
UT,OO,18.109127,1215.8374,680.5675,UT-OO,0.11124260355029587
UT,OO,18.071655,1215.328,674.5392,UT-OO,0.11124260355029587
UT,OO,18.086428,1215.7406,681.3166,UT-OO,0.11124260355029587
UT,OO,18.038502,1215.6072,678.9378,UT-OO,0.11124260355029587
UT,OO,18.160917,1215.9427,678.58777,UT-OO,0.11124260355029587
UT,OO,18.02044,1214.8838,672.8474,UT-OO,0.11124260355029587
UT,OO,18.187258,1215.3385,675.1046,UT-OO,0.11124260355029587
UT,OO,18.180023,1216.2632,682.6997,UT-OO,0.11124260355029587
UT,OO,17.922234,1215.4421,676.7651,UT-OO,0.11124260355029587
UT,OO,17.890015,1216.269,681.8824,UT-OO,0.11124260355029587
UT,OO,18.081789,1215.3572,676.6434,UT-OO,0.11124260355029587
UT,OO,18.184843,1215.7866,678.00726,UT-OO,0.11124260355029587
UT,OO,18.050089,1215.6434,678.0134,UT-OO,0.11124260355029587
UT,OO,18.216742,1215.8538,679.1319,UT-OO,0.11124260355029587
UT,OO,18.182926,1215.4855,676.3487,UT-OO,0.11124260355029587
UT,OO,18.041567,1215.5739,680.2446,UT-OO,0.11124260355029587
UT,OO,18.198238,1215.8728,679.24475,UT-OO,0.11124260355029587
UT,OO,18.291199,1215.5996,675.71893,UT-OO,0.11124260355029587
UT,OO,18.237404,1216.0515,679.39667,UT-OO,0.11124260355029587
UT,OO,18.046993,1215.9084,680.4362,UT-OO,0.11124260355029587
UT,OO,18.349983,1216.198,680.94995,UT-OO,0.11124260355029587
UT,OO,18.195787,1215.9972,679.8165,UT-OO,0.11124260355029587
UT,OO,18.256687,1216.1798,681.4225,UT-OO,0.11124260355029587
UT,OO,18.065996,1215.5802,678.92944,UT-OO,0.11124260355029587
UT,OO,18.234749,1215.7731,677.4648,UT-OO,0.11124260355029587
UT,TW,16.604164,1228.1304,752.3588,UT-TW,0.3695844385499559
UT,OH (1),16.58972,1227.8754,751.9183,UT-OH (1),0.4810400866738896
UT,TW,16.74556,1227.6942,751.2314,UT-TW,0.3695844385499559
UT,TW,16.72192,1228.1455,752.8415,UT-TW,0.3695844385499559
UT,OH (1),16.611496,1227.6099,751.17395,UT-OH (1),0.4810400866738896
UT,,16.805063,1227.8511,751.2265,UT-nan,
UT,OH (1),16.542896,1227.0972,745.6509,UT-OH (1),0.4810400866738896
UT,TW,16.824955,1227.6882,748.17004,UT-TW,0.3695844385499559
UT,TW,16.668503,1228.0464,752.28784,UT-TW,0.3695844385499559
UT,TW,16.780865,1227.7869,748.5792,UT-TW,0.3695844385499559
UT,OH (1),16.520582,1226.7582,742.9156,UT-OH (1),0.4810400866738896
UT,TW,16.604954,1227.5824,748.93085,UT-TW,0.3695844385499559
UT,OH (1),16.496836,1227.8677,752.26807,UT-OH (1),0.4810400866738896
UT,TW,16.650398,1228.3575,752.47406,UT-TW,0.3695844385499559
UT,TW,16.536377,1227.9485,753.80963,UT-TW,0.3695844385499559
UT,OH (1),16.584553,1227.9211,751.57227,UT-OH (1),0.4810400866738896
UT,TW,16.601677,1227.9387,752.99304,UT-TW,0.3695844385499559
UT,,16.704853,1227.7054,749.1909,UT-nan,
UT,TW,16.70354,1227.0312,746.20624,UT-TW,0.3695844385499559
UT,TW,16.81359,1229.0735,755.9416,UT-TW,0.3695844385499559
UT,TW,16.712444,1228.093,748.6833,UT-TW,0.3695844385499559
UT,TW,16.757215,1227.8615,749.5998,UT-TW,0.3695844385499559
UT,OH (1),16.650358,1227.4346,749.6369,UT-OH (1),0.4810400866738896
UT,TW,16.561962,1227.2762,750.4327,UT-TW,0.3695844385499559
UT,TW,16.554176,1227.888,751.1652,UT-TW,0.3695844385499559
UT,OH (1),16.48026,1226.756,745.5478,UT-OH (1),0.4810400866738896
UT,TW,16.5036,1227.3564,748.1427,UT-TW,0.3695844385499559
UT,TW,16.646591,1227.7479,749.8791,UT-TW,0.3695844385499559
UT,TW,16.93631,1229.0697,758.1658,UT-TW,0.3695844385499559
UT,TW,16.671839,1227.2573,745.95,UT-TW,0.3695844385499559
UT,OH (1),16.733091,1227.9471,752.8431,UT-OH (1),0.4810400866738896
UT,TW,16.791208,1228.3323,753.2838,UT-TW,0.3695844385499559
UT,WN,16.613146,1215.0974,732.4182,UT-WN,0.03696080953606038
UT,WN,16.628891,1215.4836,733.3482,UT-WN,0.03696080953606038
UT,WN,16.664558,1216.1539,737.17883,UT-WN,0.03696080953606038
UT,WN,16.86895,1215.5284,733.69916,UT-WN,0.03696080953606038
UT,WN,16.615297,1215.9833,737.4212,UT-WN,0.03696080953606038
UT,WN,16.717232,1214.8037,728.90344,UT-WN,0.03696080953606038
UT,US,16.53445,1215.3425,733.42615,UT-US,0.07760230939038887
UT,WN,16.774323,1215.2179,731.40436,UT-WN,0.03696080953606038
UT,UA,15.021406,1224.5295,790.7172,UT-UA,0.06988836213488302
UT,UA,15.042455,1225.4457,795.8014,UT-UA,0.06988836213488302
UT,UA,15.048161,1224.8076,789.37054,UT-UA,0.06988836213488302
UT,UA,14.994139,1224.4104,787.4412,UT-UA,0.06988836213488302
UT,UA,14.944608,1224.6951,790.9128,UT-UA,0.06988836213488302
UT,UA,15.046554,1225.5741,793.162,UT-UA,0.06988836213488302
UT,UA,14.908023,1225.6206,795.91583,UT-UA,0.06988836213488302
UT,UA,15.07998,1225.5653,796.14233,UT-UA,0.06988836213488302
UT,UA,14.993908,1226.2233,798.5463,UT-UA,0.06988836213488302
UT,UA,14.931268,1226.0869,798.8665,UT-UA,0.06988836213488302
UT,UA,15.003799,1224.2523,786.477,UT-UA,0.06988836213488302
UT,UA,15.061586,1226.012,797.30774,UT-UA,0.06988836213488302
UT,UA,14.960908,1225.4336,793.6144,UT-UA,0.06988836213488302
UT,UA,14.991543,1224.8004,791.259,UT-UA,0.06988836213488302
UT,UA,15.093903,1225.1909,792.2374,UT-UA,0.06988836213488302
UT,UA,14.987906,1225.5629,794.6751,UT-UA,0.06988836213488302
UT,UA,15.0898905,1225.1549,794.16187,UT-UA,0.06988836213488302
UT,UA,15.01428,1225.2574,792.4246,UT-UA,0.06988836213488302
UT,UA,14.921583,1225.2056,793.48047,UT-UA,0.06988836213488302
UT,UA,14.99173,1225.7141,796.2721,UT-UA,0.06988836213488302
UT,UA,14.992669,1224.9357,790.6954,UT-UA,0.06988836213488302
UT,UA,15.06666,1224.7754,790.11725,UT-UA,0.06988836213488302
UT,UA,15.148849,1225.1388,794.5318,UT-UA,0.06988836213488302
UT,UA,14.972754,1224.4727,788.3334,UT-UA,0.06988836213488302
UT,UA,15.09335,1225.5914,793.9108,UT-UA,0.06988836213488302
UT,UA,15.0816145,1225.5913,794.91656,UT-UA,0.06988836213488302
UT,UA,15.020202,1225.1406,791.40045,UT-UA,0.06988836213488302
UT,UA,15.057536,1225.7181,797.4062,UT-UA,0.06988836213488302
UT,UA,15.072946,1225.7067,796.1992,UT-UA,0.06988836213488302
UT,UA,15.02496,1225.0391,792.1133,UT-UA,0.06988836213488302
UT,UA,14.826925,1225.4552,794.33276,UT-UA,0.06988836213488302
UT,UA,14.9409275,1225.0166,790.81586,UT-UA,0.06988836213488302
UT,UA,14.92136,1224.6394,789.5223,UT-UA,0.06988836213488302
UT,UA,15.035299,1224.9532,791.1981,UT-UA,0.06988836213488302
UT,UA,14.978285,1225.0226,791.0837,UT-UA,0.06988836213488302
UT,US,15.89588,1229.2079,783.9366,UT-US,0.07760230939038887
UT,US,16.1453,1229.9954,787.8019,UT-US,0.07760230939038887
UT,US,15.990264,1229.9314,786.95905,UT-US,0.07760230939038887
UT,US,15.982975,1230.4155,791.14764,UT-US,0.07760230939038887
UT,US,16.041748,1230.0975,787.6908,UT-US,0.07760230939038887
UT,US,16.05091,1230.2333,789.5879,UT-US,0.07760230939038887
UT,US,15.820872,1230.2611,790.0309,UT-US,0.07760230939038887
UT,US,16.129177,1229.9729,783.8791,UT-US,0.07760230939038887
UT,US,16.189144,1230.2288,788.46814,UT-US,0.07760230939038887
UT,US,15.987909,1230.9067,794.24176,UT-US,0.07760230939038887
UT,US,16.10662,1230.6067,792.5743,UT-US,0.07760230939038887
UT,US,15.938141,1229.7775,786.8522,UT-US,0.07760230939038887
UT,US,15.895907,1229.4849,786.8864,UT-US,0.07760230939038887
UT,US,16.091253,1230.2441,788.99384,UT-US,0.07760230939038887
UT,US,16.04204,1230.7861,790.9244,UT-US,0.07760230939038887
UT,US,16.132568,1230.2146,789.4999,UT-US,0.07760230939038887
UT,US,16.002007,1229.9353,787.70557,UT-US,0.07760230939038887
UT,US,15.978914,1229.7275,788.2209,UT-US,0.07760230939038887
UT,US,16.038662,1230.2573,789.44977,UT-US,0.07760230939038887
UT,US,15.981388,1229.0157,781.7499,UT-US,0.07760230939038887
UT,US,15.906012,1230.4135,792.52966,UT-US,0.07760230939038887
UT,US,16.003532,1229.8937,785.3253,UT-US,0.07760230939038887
UT,US,16.016392,1229.701,787.7431,UT-US,0.07760230939038887
UT,US,15.911291,1229.6942,787.525,UT-US,0.07760230939038887
UT,US,16.062792,1230.061,789.62897,UT-US,0.07760230939038887
UT,US,16.126343,1230.0898,787.9099,UT-US,0.07760230939038887
